t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1590874041,323,0.345359,0.000000,0.000000,0.000000,events/second
1590874044,323,0.344255,0.000000,0.000000,0.000000,events/second
1590874047,323,0.343162,0.000000,0.000000,0.000000,events/second
1590874050,326,0.345245,0.000000,0.000000,0.000000,events/second
1590874053,326,0.344152,0.000000,0.000000,0.000000,events/second
1590874056,326,0.343065,0.000000,0.000000,0.000000,events/second
1590874059,326,0.341986,0.000000,0.000000,0.000000,events/second
1590874062,326,0.340912,0.000000,0.000000,0.000000,events/second
1590874065,326,0.339847,0.000000,0.000000,0.000000,events/second
1590874068,329,0.341908,0.000000,0.000000,0.000000,events/second
1590874071,329,0.340838,0.000000,0.000000,0.000000,events/second
1590874074,329,0.339785,0.000000,0.000000,0.000000,events/second
1590874077,329,0.338736,0.000000,0.000000,0.000000,events/second
1590874080,329,0.337694,0.000000,0.000000,0.000000,events/second
1590874083,329,0.336655,0.000000,0.000000,0.000000,events/second
1590874086,329,0.335625,0.000000,0.000000,0.000000,events/second
1590874089,332,0.337652,0.000000,0.000000,0.000000,events/second
1590874092,332,0.336627,0.000000,0.000000,0.000000,events/second
1590874095,332,0.335604,0.000000,0.000000,0.000000,events/second
1590874098,332,0.334590,0.000000,0.000000,0.000000,events/second
1590874101,332,0.333582,0.000000,0.000000,0.000000,events/second
1590874104,332,0.332579,0.000000,0.000000,0.000000,events/second
1590874107,332,0.331584,0.000000,0.000000,0.000000,events/second
1590874110,335,0.333582,0.000000,0.000000,0.000000,events/second
1590874113,335,0.332587,0.000000,0.000000,0.000000,events/second
1590874116,335,0.331598,0.000000,0.000000,0.000000,events/second
